article_type,author_names,authorinfo,citation,citation_date,correspondence_author,keywords,titles
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Fabian D. Natterer', '1', '2', 'Kai Yang', '1', '3', 'William Paul', '1', 'Philip Willke', '1', '4', 'Taeyoung Choi', '1', 'Thomas Greber', '1', '5', 'Andreas J. Heinrich', '6', '7', 'Christopher P. Lutz', '1']","['IBM Almaden Research Center, San Jose, California 95120, USA', 'Institute of Physics, École Polytechnique Fédérale de Lausanne, CH-1015 Lausanne, Switzerland', 'School of Physical Sciences and Key Laboratory of Vacuum Physics, University of Chinese Academy of Sciences, Beijing 100049, China', 'IV. Physical Institute, University of Göttingen, Friedrich-Hund-Platz 1, D-37077 Göttingen, Germany', 'Physik-Institut, Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland', 'Institute of Basic Science, Center for Quantum Nanoscience, Seoul, South Korea', 'Physics Department, Ewha Womans University, Seoul, South Korea']","['Nature', '\n\t\t\t543,', '226–228', '(09 March 2017)', 'doi:10.1038/nature21371', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t20 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t09 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t20 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t09 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['Fabian D. Natterer', 'Andreas J. Heinrich', 'Christopher P. Lutz']","['Information storage', 'Magnetic devices', 'Magnetic properties and materials']",Reading and writing single-atom magnets
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n']",[],[],"['Nature', '\n\t\t\t543,', '152', '(09 March 2017)', 'doi:10.1038/543152a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],"['Ecology', 'Anthropology']",Ecology: Early Amazonians left their mark
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t543,', '152', '(09 March 2017)', 'doi:10.1038/543152c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],"['Planetary science', 'Astronomy and astrophysics']",Planetary science: Volcano gas makes worlds habitable
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Michaël Imbeault', '1', 'Pierre-Yves Helleboid', '1', 'Didier Trono', '1']","['School of Life Sciences, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015 Lausanne, Switzerland']","['Nature', '\n\t\t\t543,', '550–554', '(23 March 2017)', 'doi:10.1038/nature21683', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['Didier Trono'],"['Epigenomics', 'Evolutionary genetics']",KRAB zinc-finger proteins contribute to the evolution of gene regulatory networks
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['J. Zhang', '1', 'P. W. Hess', '1', 'A. Kyprianidis', '1', 'P. Becker', '1', 'A. Lee', '1', 'J. Smith', '1', 'G. Pagano', '1', 'I.-D. Potirniche', '2', 'A. C. Potter', '3', 'A. Vishwanath', '2', '4', 'N. Y. Yao', '2', 'C. Monroe', '1', '5']","['Joint Quantum Institute, University of Maryland Department of Physics and National Institute of Standards and Technology, College Park, Maryland 20742, USA', 'Department of Physics, University of California Berkeley, Berkeley, California 94720, USA', 'Department of Physics, University of Texas at Austin, Austin, Texas 78712, USA', 'Department of Physics, Harvard University, Cambridge, Massachusetts 02138, USA', 'IonQ, Inc., College Park, Maryland 20742, USA']","['Nature', '\n\t\t\t543,', '217–220', '(09 March 2017)', 'doi:10.1038/nature21413', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t26 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t10 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t26 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t10 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['J. Zhang'],"['Quantum simulation', 'Phase transitions and critical phenomena', 'Quantum information']",Observation of a discrete time crystal
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Chetan Nayak', '1']","['Chetan Nayak is at Microsoft Research, Station Q, and in the Department of Physics, University of California, Santa Barbara, California 93106, USA.']","['Nature', '\n\t\t\t543,', '185–186', '(09 March 2017)', 'doi:10.1038/543185a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],['Chetan Nayak'],"['Condensed-matter physics', 'Quantum physics']",Condensed-matter physics: Marching to a different quantum beat
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t543,', '153', '(09 March 2017)', 'doi:10.1038/543153a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],"['Technology', 'Engineering', 'Zoology']",Technology: Insects inspire crash-proof drone
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t543,', '153', '(09 March 2017)', 'doi:10.1038/543153c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],"['Cancer', 'Cell biology']",Cancer: Tumours live in diverse areas
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Laura S. Weyrich', '1', 'Sebastian Duchene', '2', 'Julien Soubrier', '1', 'Luis Arriola', '1', 'Bastien Llamas', '1', 'James Breen', '1', 'Alan G. Morris', '3', 'Kurt W. Alt', '4', '5', '6', '7', 'David Caramelli', '8', 'Veit Dresely', '5', '6', 'Milly Farrell', '9', 'Andrew G. Farrer', '1', 'Michael Francken', '10', 'Neville Gully', '11', 'Wolfgang Haak', '1', 'Karen Hardy', '12', '13', 'Katerina Harvati', '10', 'Petra Held', '14', 'Edward C. Holmes', '2', 'John Kaidonis', '11', 'Carles Lalueza-Fox', '15', 'Marco de la Rasilla', '16', 'Antonio Rosas', '17', 'Patrick Semal', '18', 'Arkadiusz Soltysiak', '19', 'Grant Townsend', '11', 'Donatella Usai', '20', 'Joachim Wahl', '21', 'Daniel H. Huson', '22', 'Keith Dobney', '23', '24', '25', 'Alan Cooper', '1']","['Australian Centre for Ancient DNA, School of Biological Sciences and The Environment Institute, University of Adelaide, Adelaide, South Australia, Australia', 'Marie Bashir Institute for Infectious Diseases and Biosecurity, Charles Perkins Centre, School of Life and Environmental Sciences and Sydney Medical School, University of Sydney, Sydney, Australia', 'Department of Human Biology, University of Cape Town, Cape Town, South Africa', 'Danube Private University, Krems, Austria', 'State Office for Heritage Management and Archaeology, Saxony-Anhalt, Germany', 'Heritage Museum, Halle, Germany', 'Institute for Prehistory and Archaeological Science, Basel University, Switzerland', 'Department of Biology, University of Florence, Florence, Italy', 'Human Origins and Palaeo Environments Group, Oxford Brookes University, Oxford, UK', 'Paleoanthropology, Senckenberg Centre for Human Evolution and Paleoenvironments, Eberhard Karls University of Tübingen, Tübingen, Germany', 'School of Dentistry, The University of Adelaide, Adelaide, Australia', 'Catalan Institution for Research and Advanced Studies (ICREA), Pg Lluís Companys 23, 08010 Barcelona, Catalonia, Spain', 'Departament de Prehistòria, Facultat de Filosofia i Lletres, Universitat Autònoma de Barcelona, Barcelona, Catalonia, Spain', 'Institute of Anthropology, University of Mainz, Mainz, Germany', 'Institute of Evolutionary Biology, CSIC-Universitat Pompeu Fabra, Barcelona, Spain', 'Área de Prehistoria, Departamento de Historia, Universidad de Oviedo, Oviedo, Spain', 'Paleoanthropology Group, Department of Paleobiology, Museo Nacional de Ciencias Naturales, CSIC, Madrid, Spain', 'Scientific Service Heritage, Royal Belgian Institute of Natural Sciences, Brussels, Belgium', 'Department of Bioarchaeology, Institute of Archaeology, University of Warsaw, Warsaw, Poland', 'Istituto Italiano per l’Africa e l’Oriente (IsIAO), Rome, Italy', 'State Office for Cultural Heritage Management Baden-Württemberg, Esslingen, Germany', 'Department of Algorithms in Bioinformatics, University of Tübingen, Tübingen, Germany', 'Department of Archaeology, Classics and Egyptology, School of Histories, Languages and Cultures, University of Liverpool, Liverpool, UK', 'Department of Archaeology, University of Aberdeen, Aberdeen, UK', 'Department of Archaeology, Simon Fraser University, Burnaby, British Columbia, Canada']","['Nature', '(2017)', 'doi:10.1038/nature21674', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t30 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t30 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['Laura S. Weyrich', 'Alan Cooper']",[],"Neanderthal behaviour, diet, and disease inferred from ancient DNA in dental calculus"
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t543,', '153', '(09 March 2017)', 'doi:10.1038/543153e', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],['Computer science'],Artificial intelligence: Algorithm masters poker
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Elizabeth M. Dowding', '1', 'Malte C. Ebach', '1']","['University of New South Wales, Sydney, Australia.']","['Nature', '\n\t\t\t543,', '179', '(09 March 2017)', 'doi:10.1038/543179b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],['Elizabeth M. Dowding'],"['Geology', 'Geography', 'Law']",Geography: Zealandia is not a continent
"['\nNature |\n\t\t\t\t\tArticle\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Robert A. Beagrie', '1', '2', '3', '*', 'Antonio Scialdone', '4', '†', '*', 'Markus Schueler', '1', 'Dorothee C. A. Kraemer', '1', 'Mita Chotalia', '2', 'Sheila Q. Xie', '2', '†', 'Mariano Barbieri', '1', '5', 'Inês de Santiago', '2', '†', 'Liron-Mark Lavitas', '1', '2', 'Miguel R. Branco', '2', '†', 'James Fraser', '6', 'Josée Dostie', '6', 'Laurence Game', '7', 'Niall Dillon', '3', 'Paul A. W. Edwards', '8', 'Mario Nicodemi', '4', '§', 'Ana Pombo', '1', '2', '5', '9', '§']","['Epigenetic Regulation and Chromatin Architecture Group, Berlin Institute for Medical Systems Biology, Max-Delbrück Centre for Molecular Medicine, Robert-Rössle Straße, Berlin-Buch 13125, Germany', 'Genome Function Group, MRC London Institute of Medical Sciences, Imperial College London, Hammersmith Hospital Campus, London W12 0NN, UK', 'Gene Regulation and Chromatin Group, MRC London Institute of Medical Sciences, Imperial College London, Hammersmith Hospital Campus, London W12 0NN, UK', 'Dipartimento di Fisica, Università di Napoli Federico II, and INFN Napoli, Complesso Universitario di Monte Sant’Angelo, 80126 Naples, Italy', 'Berlin Institute of Health (BIH), Berlin 10117, Germany', 'Department of Biochemistry and Goodman Cancer Research Centre, McGill University, 3655 Promenade Sir-William-Osler, Montréal, Québec H3G 1Y6, Canada', 'Genomics Laboratory, MRC London Institute of Medical Sciences, Imperial College London, Hammersmith Hospital Campus, London W12 0NN, UK', 'Hutchison/MRC Research Centre and Department of Pathology, University of Cambridge, Cambridge CB2 0XZ, UK', 'Institute for Biology, Humboldt-Universität zu Berlin, 10115 Berlin, Germany']","['Nature', '\n\t\t\t543,', '519–524', '(23 March 2017)', 'doi:10.1038/nature21411', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 May 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t18 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 May 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t18 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['Mario Nicodemi', 'Ana Pombo']","['Chromatin structure', 'Embryonic stem cells', 'Transcriptional regulatory elements', 'Epigenomics', 'Nuclear organization']",Complex multi-enhancer contacts captured by genome architecture mapping
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Albert Bosma', '1']","['Marseilles Astrophysics Laboratory, France.']","['Nature', '\n\t\t\t543,', '179', '(09 March 2017)', 'doi:10.1038/543179d', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],['Albert Bosma'],"['Astronomy and astrophysics', 'History']",Tribute: Vera Rubin and the dark matter problem
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrigendum\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Rebecca B. Berlow', '1', 'H. Jane Dyson', '1', 'Peter E. Wright', '1']","['Department of Integrative Structural and Computational Biology and Skaggs Institute of Chemical Biology, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, California 92037, USA']","['Nature', '\n\t\t\t543,', '447–451', '(16 March 2017)', 'doi:10.1038/nature21705', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 March 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t14 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 March 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t14 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['Peter E. Wright'],"['Intrinsically disordered proteins', 'Biophysical chemistry', 'Solution-state NMR']",Hypersensitive termination of the hypoxic response by a disordered protein switch
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Maria J. Rodríguez-Colman', '1', 'Matthias Schewe', '2', 'Maaike Meerlo', '1', 'Edwin Stigter', '1', 'Johan Gerrits', '3', 'Mia Pras-Raves', '3', 'Andrea Sacchetti', '2', 'Marten Hornsveld', '1', 'Koen C. Oost', '1', 'Hugo J. Snippert', '1', 'Nanda Verhoeven-Duif', '3', 'Riccardo Fodde', '2', 'Boudewijn M. T. Burgering', '1']","['Molecular Cancer Research, Center Molecular Medicine, University Medical Center Utrecht, Heidelberglaan 100, 3584CG Utrecht, The Netherlands', 'Department of Pathology, Erasmus MC Cancer Institute, Erasmus University Medical Center, Rotterdam, The Netherlands', 'Department of Genetics and Center for Molecular Medicine, Lundlaan 6, 3584 EA Utrecht, The Netherlands']","['Nature', '\n\t\t\t543,', '424–427', '(16 March 2017)', 'doi:10.1038/nature21673', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t09 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t30 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t09 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t30 January 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['Boudewijn M. T. Burgering'],"['Stem-cell niche', 'Stem-cell differentiation', 'Metabolomics']",Interplay between metabolic identities in the intestinal crypt supports stem cell function
"['\nNature |\n\t\t\t\t\tBooks and Arts\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['David Kaiser', '1']","['David Kaiser is Germeshausen Professor of the History of Science and professor of physics at the Massachusetts Institute of Technology in Cambridge. His latest book is Groovy Science, co-edited with W. Patrick McCray.', 'David Kaiser is Germeshausen Professor of the History of Science and professor of physics at the Massachusetts Institute of Technology in Cambridge. His latest book is Groovy Science, co-edited with W. Patrick McCray.']","['Nature', '\n\t\t\t543,', '176–177', '(09 March 2017)', 'doi:10.1038/543176a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],"['David Kaiser', 'David Kaiser']",[],Military science: Masters of war
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t543,', '187', '(09 March 2017)', 'doi:10.1038/543187a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],[],"['History', 'Structural biology', 'Society']",50 & 100 Years Ago
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tInsight\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['P. Andrew Chong', '1', 'Julie D. Forman-Kay', '1', '2']","['P. Andrew Chong and Julie D. Forman-Kay are in the Program in Molecular Medicine, Hospital for Sick Children, Toronto, Ontario M5G 0A4, Canada.', 'J.D.F.-K. is also in the Biochemistry Department, University of Toronto.']","['Nature', '\n\t\t\t543,', '325–326', '(16 March 2017)', 'doi:10.1038/nature21893', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],['Julie D. Forman-Kay'],"['Molecular biology', 'Biophysics', 'Structural biology']",Molecular biology: A hidden competitive advantage of disorder
"['\nNature |\n\t\t\t\t\tObituary\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Robert Turner', '1']","['Robert Turner is emeritus director of neurophysics at the Max Planck Institute for Human Cognitive and Brain Sciences in Leipzig, Germany. He collaborated with Peter Mansfield at the University of Nottingham from 1984 until 1988.', 'Robert Turner is emeritus director of neurophysics at the Max Planck Institute for Human Cognitive and Brain Sciences in Leipzig, Germany. He collaborated with Peter Mansfield at the University of Nottingham from 1984 until 1988.']","['Nature', '\n\t\t\t543,', '180', '(09 March 2017)', 'doi:10.1038/543180a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t08 March 2017\t\t\t\t\t\t\t'],"['Robert Turner', 'Robert Turner']","['Applied physics', 'Imaging', 'Medical research', 'History']",Peter Mansfield (1933–2017)
